sample_id	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
barcode20	2211346	0.00029492116141487226	Curvularia colbranii	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					30.776497799448997
barcode20	2877757	0.0002864959831976895	Phaeotremella ovata	Phaeotremella	Phaeotremellaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					29.897288326594886
barcode20	1392244	0.001540041336241917	Kalmanozyma brasiliensis	Kalmanozyma		Ustilaginales	Ustilaginomycetes	Basidiomycota	Opisthokonta					160.71101364352523
barcode20	2021465	0.0005663254810157977	Sulzbacheromyces miomboensis	Sulzbacheromyces	Lepidostromataceae	Lepidostromatales	Agaricomycetes	Basidiomycota	Opisthokonta					59.098895571403574
barcode20	89926	0.0006167028763390142	Cystofilobasidium macerans	Cystofilobasidium	Cystofilobasidiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					64.35602866035782
barcode20	1977396	0.00034524070964475466	Sulzbacheromyces bicolor	Sulzbacheromyces	Lepidostromataceae	Lepidostromatales	Agaricomycetes	Basidiomycota	Opisthokonta					36.027594254978375
barcode20	1961798	0.00019354160505639982	Cyanodermella oleoligni	Cyanodermella	Stictidaceae	Ostropales	Lecanoromycetes	Ascomycota	Opisthokonta					20.197034195660603
barcode20	2038467	0.00030174009142692803	Wickerhamomyces xylosivorus	Wickerhamomyces	Wickerhamomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					31.488087240857077
barcode20	36028	0.00021635278517468878	Cyberlindnera petersonii	Cyberlindnera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					22.577494896904646
barcode20	1072254	0.0001579015894605618	Octaviania nonae	Octaviania	Boletaceae	Boletales	Agaricomycetes	Basidiomycota	Opisthokonta					16.477820368156927
barcode20	64571	0.00027180573747354574	Lobosporangium transversale	Lobosporangium	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					28.364287734051864
barcode20	1932876	0.0003761263546112359	Cyathus ibericus	Cyathus	Nidulariaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					39.25066573545552
barcode20	1652704	0.00014005243071494656	Pseudozyma pruni	Pseudozyma	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Opisthokonta					14.615171407258249
barcode20	418784	0.0007095322437325229	Candidozyma pseudohaemuli	Candidozyma	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					74.04323729470742
barcode20	224212	0.00021657206362638663	[Candida] anutae		Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					22.600377699731578
barcode20	2877810	9.689046859043866e-05	Chrysozyma sorbariae	Chrysozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					10.111004849755226
barcode20	1739102	0.00022873844038718354	Ambrosiella nakashimae	Ambrosiella	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					23.869999946604537
barcode20	2841483	0.000138416713053404	Tomentella exiguelata	Tomentella	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Opisthokonta					14.444476090687976
barcode20	2565639	0.0022297039578073573	Tomentella bidoupensis	Tomentella	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Opisthokonta					232.68075651698678
barcode20	5325	0.0005106684116021656	Trametes versicolor	Trametes	Polyporaceae	Polyporales	Agaricomycetes	Basidiomycota	Opisthokonta					53.29080209274399
barcode20	700571	0.0007199684959583591	Aureonarius collybianus	Aureonarius	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					75.13231239573456
barcode20	2877763	0.0001618753189603564	Filobasidium mucilaginum	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					16.892498910107992
barcode20	742028	0.00013774163581523963	Xeromphalina setulipes	Xeromphalina		Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					14.374028405499331
barcode20	2877761	0.0002826079477401071	Filobasidium globosum	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					29.491552386418874
barcode20	3231536	0.0008439692206489752	Terramyces aquatica	Terramyces	Terramycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					88.0724080208238
barcode20	3058948	0.00026081868422353255	Angulomyces solicola	Angulomyces	Angulomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					27.21773379214674
barcode20	3231534	0.00013089521982170423	Pateramyces pingflumenensis	Pateramyces	Pateramycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.659570664493945
barcode20	1675846	0.00012193085678302744	Paludomyces mangrovei	Paludomyces	Halomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					12.724094559592828
barcode20	382552	0.00012612680095558615	Operculomyces laminatus	Operculomyces		Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.161962313720192
barcode20	324673	0.0001293386514900566	Rhizophydium brooksianum	Rhizophydium	Rhizophydiaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.497134976244856
barcode20	109903	0.00018741603850568953	Alphamyces chaetifer	Alphamyces	Alphamycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					19.557800698261232
barcode20	122368	0.0002769776135249366	Cercospora beticola	Cercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					28.90399885939476
barcode20	34356	0.0011797873743420728	Kodamaea ohmeri	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					123.116711449467
barcode20	78545	0.0005402740191581443	Acaulospora laevis	Acaulospora	Acaulosporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					56.38029526924815
barcode20	3231529	0.00012481663455107114	Alphamyces thailandicus	Alphamyces	Alphamycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.025239898577029
barcode20	2315449	0.0005021082379104013	Yamadazyma tenuis	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					52.397505167139926
barcode20	2877736	0.0012959380648478874	Dioszegia ovata	Dioszegia	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					135.2376167572013
barcode20	297794	0.0009848187346795391	[Candida] blattariae	Yamadazyma	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					102.7707590574833
barcode20	234568	0.00020317019374510204	Kodamaea arcana	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					21.201825568270124
barcode20	176627	0.00017878914408456722	Rhizopogon arctostaphyli	Rhizopogon	Rhizopogonaceae	Boletales	Agaricomycetes	Basidiomycota	Opisthokonta					18.657541130945013
barcode20	1873960	0.0004450111555424336	Pseudocercospora fijiensis	Pseudocercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					46.43913913663066
barcode20	279323	0.0010369588953620854	Apiotrichum otae	Apiotrichum	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Opisthokonta					108.21184552551043
barcode20	3031279	0.0003216622631633861	Rhizomarasmius cunninghamietorum	Rhizomarasmius	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					33.56706547241516
barcode20	2580354	0.00023522241409478414	Geastrum lanuginosum	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Opisthokonta					24.5466350228612
barcode20	58916	0.00020771492558944256	Phragmotaenium fulvescens	Phragmotaenium	Tilletiariaceae	Georgefischeriales	Exobasidiomycetes	Basidiomycota	Opisthokonta					21.67609105988628
barcode20	399469	0.00011354290805357885	Diutina scorzettiae	Diutina	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					11.848770169931221
barcode20	36021	0.0001528484106884254	Starmera dryadoides	Starmera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					15.950495897390633
barcode20	49324	0.000634774257805511	[Candida] dendrica	Starmera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					66.24186767329411
barcode20	747524	0.000685268810251477	Antherospora vindobonensis	Antherospora	Floromycetaceae	Urocystidales	Ustilaginomycetes	Basidiomycota	Opisthokonta					71.51122669379288
barcode20	2494426	0.00021221462971436028	Lentaria gossypina	Lentaria	Lentariaceae	Gomphales	Agaricomycetes	Basidiomycota	Opisthokonta					22.145657683842067
barcode20	447950	0.0001604737108775891	Lobulomyces poculatus	Lobulomyces	Lobulomycetaceae	Lobulomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					16.746234098630808
barcode20	3231530	0.00016404939934520088	Angulomyces ubonensis	Angulomyces	Angulomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					17.11937506866844
barcode20	109760	0.0002585366528046293	Spizellomyces punctatus	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					26.979592403427088
barcode20	1915160	0.00013542752294148675	Triparticalcar equi	Triparticalcar	Spizellomycetaceae	Spizellomycetales	Chytridiomycetes	Chytridiomycota	Opisthokonta					14.132539156558849
barcode20	5606	0.0005763717846735037	Saitoella complicata	Saitoella				Ascomycota	Opisthokonta					60.147277589603476
barcode20	3237498	0.00012237779632437055	Amanita chepangianoides	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					12.770734935429688
barcode20	2950318	0.00021685073267582606	Neodevriesia kalakoutskii	Neodevriesia	Neodevriesiaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					22.629458208385827
barcode20	2978459	0.00026516197943077745	Kirschsteiniothelia puerensis	Kirschsteiniothelia	Kirschsteiniotheliaceae	Kirschsteiniotheliales	Dothideomycetes	Ascomycota	Opisthokonta					27.67097836349878
barcode20	45354	0.0001910502900813708	Sungouiella intermedia	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					19.93705302144145
barcode20	69980	0.0002049007261387835	Ballistosporomyces taupoensis	Ballistosporomyces	Chionosphaeraceae	Agaricostilbales	Agaricostilbomycetes	Basidiomycota	Opisthokonta					21.382415276212754
barcode20	2022632	0.00012340016616733113	Psathyrella ochrofulva	Psathyrella	Psathyrellaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					12.87742434039184
barcode20	512029	0.0014520895661029299	Buwchfawromyces eastonii	Buwchfawromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					151.53280667067125
barcode20	34475	0.0002293325654819551	Rhodofomes roseus	Rhodofomes	Fomitopsidaceae	Polyporales	Agaricomycetes	Basidiomycota	Opisthokonta					23.931999870869426
barcode20	1806994	0.0001916532495168448	Synchytrium microbalum	Synchytrium	Synchytriaceae	Synchytriales	Chytridiomycetes	Chytridiomycota	Opisthokonta					19.99997485333034
barcode20	1750568	0.0001305487404904881	Cantharellus anzutake	Cantharellus	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					13.623413813884886
barcode20	1809185	0.00045081576163555	Adelosphaeria catenata	Adelosphaeria	Pleurotheciaceae	Pleurotheciales	Sordariomycetes	Ascomycota	Opisthokonta					47.04487880547782
barcode20	1535305	0.00027435579001741753	Ambrosiella roeperi	Ambrosiella	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Opisthokonta					28.630398467267607
barcode20	1809268	0.00030664576801994227	Atractospora decumbens	Atractospora	Atractosporaceae		Sordariomycetes	Ascomycota	Opisthokonta					32.000019121721074
barcode20	2499430	0.00020039016833111695	Gloniopsis leucaenae	Gloniopsis	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Opisthokonta					20.911716016193708
barcode20	104408	0.0002878741422233764	Naganishia liquefaciens	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					30.041106111720442
barcode20	104415	0.0002480318529784982	Naganishia uzbekistanensis	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					25.88336401757118
barcode20	55514	0.0004280264515361169	Lactarius deliciosus	Lactarius	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					44.66670035005148
barcode20	2027812	0.0004218375756119293	Classicula sinensis	Classicula	Classiculaceae	Classiculales	Classiculomycetes	Basidiomycota	Opisthokonta					44.02086020298288
barcode20	979695	0.00015243744317659048	Mortierella elongatula	Mortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					15.9076093826931
barcode20	979690	0.0004716319209583996	Gryganskiella cystojenkinii	Gryganskiella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					49.217149111613786
barcode20	76775	0.00045996841147148015	Malassezia restricta	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes	Basidiomycota	Opisthokonta					48.00000357910631
barcode20	53607	0.0004252321202620482	Cyberlindnera mississippiensis	Cyberlindnera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					44.37509790994604
barcode20	1006461	0.00019495205665068376	Dasyspora nitidae	Dasyspora	Sphaerophragmiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					20.344221871782104
barcode20	1006457	0.00023190482835990214	Dasyspora frutescentis	Dasyspora	Sphaerophragmiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					24.200428363497586
barcode20	4903	0.00013802351439428658	Cyberlindnera jadinii	Cyberlindnera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					14.403443844615776
barcode20	246081	0.0001591944085615247	Suhomyces kunorum	Suhomyces	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					16.61273250543791
barcode20	2779259	0.00015634635247921397	Squamanita sororcula	Squamanita	Squamanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					16.315523612968374
barcode20	1754192	0.0004406924655770638	Anaeromyces robustus	Anaeromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					45.98846224529449
barcode20	1918533	0.00023065649112471922	Bipolaris sivanesaniana	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					24.070158131320074
barcode20	3043688	0.00027536945975202635	Cryptotrichosporon siamense	Cryptotrichosporon	Tetragoniomycetaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Opisthokonta					28.73617997242271
barcode20	442443	9.863853877263972e-05	Cortinarius carranzae	Cortinarius	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					10.293424713618817
barcode20	271282	0.00020911628550610416	Spathaspora jeffriesii	Spathaspora	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					21.8223299739895
barcode20	261097	0.00013355626970957724	Kappamyces laurelensis	Kappamyces	Kappamycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					13.937264525542933
barcode20	2681178	0.0009200103228825097	Meliola pottsiae	Meliola	Meliolaceae	Meliolales	Sordariomycetes	Ascomycota	Opisthokonta					96.00767724440429
barcode20	2598216	0.0005359716067156329	Gymnopilus speciosissimus	Gymnopilus	Hymenogastraceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					55.93131701880987
barcode20	1381954	0.00018600734610938944	Vanrija nantouana	Vanrija	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Opisthokonta					19.410796603245334
barcode20	1132468	0.0007143701667409888	Alternaria sorghi	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta					74.54809875025589
barcode20	1796078	0.0005633206103132336	Orbilia comma	Orbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Opisthokonta					58.78532228923749
barcode20	1395676	0.00023809633766572072	Urceomyces sphaerocarpus	Urceomyces	Globomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					24.846543317106285
barcode20	54101	0.00022607978890996547	Myxozyma vanderwaltii	Myxozyma	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					23.592556371699448
barcode20	2973806	0.0004373599740160389	Hymenopellis straminea	Hymenopellis	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					45.64070008844374
barcode20	1326894	0.00019169367362528378	Tortispora agaves	Tortispora	Trigonopsidaceae	Trigonopsidales	Trigonopsidomycetes	Ascomycota	Opisthokonta					20.00419331116649
barcode20	90248	0.0003807580192985547	Basidiobolus haptosporus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					39.734003103900676
barcode20	181047	0.00011810124457410007	Basidiobolus microsporus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					12.324455377530212
barcode20	2877764	0.00037409782318648967	Phaffia aurantiaca	Phaffia	Mrakiaceae	Cystofilobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					39.03897833862613
barcode20	108569	0.0002108188395381151	Neofabraea malicorticis	Neofabraea	Dermateaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta					22.0
barcode20	1314805	0.00017169521319774679	Vararia minispora	Vararia	Lachnocladiaceae	Russulales	Agaricomycetes	Basidiomycota	Opisthokonta					17.917253973250865
barcode20	702124	0.00018700177376866913	Inocybe viscata	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Opisthokonta					19.514570101629467
barcode20	467984	0.0004880656017353671	Falcocladium thailandicum	Falcocladium	Falcocladiaceae	Falcocladiales	Sordariomycetes	Ascomycota	Opisthokonta					50.93208586909423
barcode20	2708304	0.00034479029575825435	Basidiodendron globisporum	Basidiodendron	Exidiaceae	Auriculariales	Agaricomycetes	Basidiomycota	Opisthokonta					35.980591313852635
barcode20	391824	0.00011983299807359801	Sungouiella blattae	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					12.50517251397032
barcode20	2834507	0.00021698829816349735	Sistotremastrum vigilans	Sistotremastrum	Sistotremastraceae	Sistotremastrales	Agaricomycetes	Basidiomycota	Opisthokonta					22.643813854851768
barcode20	2877788	0.00017684505341583056	Symmetrospora rhododendri	Symmetrospora	Symmetrosporaceae		Cystobasidiomycetes	Basidiomycota	Opisthokonta					18.454665549208997
barcode20	266793	0.0002181527997933608	Vishniacozyma taibaiensis	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					22.765335422436166
barcode20	979659	0.00013667735852472052	Mortierella angusta	Mortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					14.26296574884721
barcode20	1170364	0.00018272153752288352	Falcocladium turbinatum	Falcocladium	Falcocladiaceae	Falcocladiales	Sordariomycetes	Ascomycota	Opisthokonta					19.06790604820051
barcode20	2576851	0.0001475245989497832	Metschnikowia amazonensis	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					15.394929523404626
barcode20	706556	0.00011401187972793186	Neodevriesia hilliana	Neodevriesia	Neodevriesiaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Opisthokonta					11.89770970900833
barcode20	3031846	0.00011928831607435376	Lipomyces amatsuensis	Lipomyces	Lipomycetaceae	Lipomycetales	Lipomycetes	Ascomycota	Opisthokonta					12.448332223939186
barcode20	1396502	0.00011042586439737813	Sonoraphlyctis ranzonii	Sonoraphlyctis	Sonoraphlyctidaceae	Rhizophlyctidales	Chytridiomycetes	Chytridiomycota	Opisthokonta					11.523491079188394
barcode20	1195480	0.00017162828729992425	Circinella lacrymispora	Circinella	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Opisthokonta					17.910269921183595
barcode21	1485682	0.013202172202787407	Mitosporidium daphniae	Mitosporidium				Microsporidia	Opisthokonta					2529.985067908962
barcode21	42068	0.000365142375057695	Pneumocystis jirovecii	Pneumocystis	Pneumocystaceae	Pneumocystales	Pneumocystomycetes	Ascomycota	Opisthokonta					69.97369390180633
barcode21	263815	0.00016223345778435235	Pneumocystis murina	Pneumocystis	Pneumocystaceae	Pneumocystales	Pneumocystomycetes	Ascomycota	Opisthokonta					31.08944644904658
barcode21	61418	0.004686866425059406	Spiromyces minutus	Spiromyces	Kickxellaceae	Kickxellales	Kickxellomycetes	Zoopagomycota	Opisthokonta					898.1629604998342
barcode21	78917	0.0021318127749550965	Piptocephalis corymbifera	Piptocephalis	Piptocephalidaceae	Zoopagales	Zoopagomycetes	Zoopagomycota	Opisthokonta					408.52780931574495
barcode21	61395	0.0013378460710341633	Linderina pennispora	Linderina	Kickxellaceae	Kickxellales	Kickxellomycetes	Zoopagomycota	Opisthokonta					256.37679397656086
barcode21	564305	0.028731623737302953	Kwoniella shivajii	Kwoniella	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					5505.955983274314
barcode21	46585	0.0003344067532753161	Sungouiella pseudointermedia	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					64.08370375716193
barcode21	85574	0.0024819788511668086	Kodamaea kakaduensis	Kodamaea	Debaryomycetaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					475.6315351645002
barcode21	1041604	0.00040281725545972453	Sungouiella pseudoflosculorum	Sungouiella	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					77.19348193276885
barcode21	115786	0.0009390619731666038	[Candida] orba	Phaffomyces	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta					179.95620216580895
barcode21	299329	0.01233902269387718	Metschnikowia vanudenii	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					2364.5762749184596
barcode21	174643	0.020939371182575356	Metschnikowia dekortorum	Metschnikowia	Metschnikowiaceae	Serinales	Pichiomycetes	Ascomycota	Opisthokonta					4012.6954572016457
barcode21	3055	0.0896717759282793	Chlamydomonas reinhardtii	Chlamydomonas	Chlamydomonadaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	core chlorophytes					17184.161108239874
barcode21	3067	0.007102201078075703	Volvox carteri	Volvox	Volvocaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	core chlorophytes					1361.0232013959592
barcode21	693156	0.032485107548938776	Chytridium olla	Chytridium	Chytridiaceae	Chytridiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					6225.251100033333
barcode21	2170546	0.0007858976152046931	Feramyces austinii	Feramyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Opisthokonta					150.60470359213616
barcode21	308927	0.007587577642338984	Diversispora spurca	Diversispora	Diversisporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					1454.0378539119888
barcode21	2650714	0.004222225917644416	Diversispora aurantia	Diversispora	Diversisporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					809.12204150187
barcode21	1972599	0.03315114617212993	Racocetra crispa	Racocetra	Gigasporaceae	Diversisporales	Glomeromycetes	Mucoromycota	Opisthokonta					6352.886745549947
barcode21	2991561	0.00886595244009199	Linnemannia solitaria	Linnemannia	Mortierellaceae	Mortierellales	Mortierellomycetes	Mucoromycota	Opisthokonta					1699.0179299045885
barcode21	554065	0.00044456982399264334	Chlorella variabilis	Chlorella	Chlorellaceae	Chlorellales	Trebouxiophyceae	Chlorophyta	core chlorophytes					85.19469365100622
barcode21	382531	0.00013778341402979894	Protrudomyces lateralis	Protrudomyces	Protrudomycetaceae	Rhizophydiales	Chytridiomycetes	Chytridiomycota	Opisthokonta					26.403986764186488
barcode21	1123529	0.0006627812714365017	Gonapodya prolifera	Gonapodya	Gonapodyaceae	Monoblepharidales	Monoblepharidomycetes	Chytridiomycota	Opisthokonta					127.01142617046257
barcode21	150278	0.019903871587534764	Monoblepharis macrandra	Monoblepharis	Monoblepharidaceae	Monoblepharidales	Monoblepharidomycetes	Chytridiomycota	Opisthokonta					3814.2585278056367
barcode21	82268	0.0006434246914057541	Hyaloraphidium curvatum	Hyaloraphidium		Monoblepharidales	Monoblepharidomycetes	Chytridiomycota	Opisthokonta					123.30204731285029
barcode21	2877740	9.525124505619601e-05	Bulleribasidium cremeum	Bulleribasidium	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Opisthokonta					18.253377095099065
barcode21	1508247	0.00012019521663589337	Chaetomella zambiensis	Chaetomella	Chaetomellaceae	Chaetomellales	Leotiomycetes	Ascomycota	Opisthokonta					23.03349014480279
barcode21	324621	0.0005256528070395728	Jimgerdemannia lactiflua	Jimgerdemannia	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					100.7329500242215
barcode21	423455	0.0012837013089870644	Basidiobolus heterosporus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					246.0008166464271
barcode21	2704025	0.03226273593216628	Vinositunica ingens	Vinositunica	Endogonaceae	Endogonales	Endogonomycetes	Mucoromycota	Opisthokonta					6182.637137624753
barcode21	2588764	0.0017353743646529834	Archaeospora ecuadoriana	Archaeospora	Archaeosporaceae	Archaeosporales	Glomeromycetes	Mucoromycota	Opisthokonta					332.55673099590985
barcode21	4860	0.0065306379910382946	Basidiobolus magnus	Basidiobolus	Basidiobolaceae	Basidiobolales	Basidiobolomycetes	Zoopagomycota	Opisthokonta					1251.4922807746325
barcode21	1246581	0.0014356653347040156	Paramicrosporidium saccamoebae	Paramicrosporidium				Cryptomycota	Opisthokonta					275.1222907506693
barcode21	1904436	0.004627821153753421	Puccinia wiehei	Puccinia	Pucciniaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					886.8478789783832
barcode21	1115088	0.00013236463264114154	Clavulina cerebriformis	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					25.365564011552518
barcode21	2558025	0.0016090108678263203	Milesina woodwardiana	Milesina	Milesinaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Opisthokonta					308.34118864502904
barcode21	2822377	0.0009048761052235005	Hydnum cremeoalbum	Hydnum	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					173.40502754840028
barcode21	2822381	0.004443535321414462	Hydnum pinicola	Hydnum	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Opisthokonta					851.532447783939
barcode21	1403820	0.0013719018699551596	Sistotrema luteoviride	Sistotrema	Corticiaceae	Corticiales	Agaricomycetes	Basidiomycota	Opisthokonta					262.90304294698706
barcode21	2292779	0.00044778873676780417	Solicoccozyma zizaniae	Solicoccozyma	Piskurozymaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Opisthokonta					85.81154678176138
barcode21	2877804	8.381796697806869e-05	Oberwinklerozyma dicranopteridis	Oberwinklerozyma	Chrysozymaceae		Microbotryomycetes	Basidiomycota	Opisthokonta					16.062372283875217
barcode21	2877785	0.0001132086531255349	Microsporomyces ellipsoideus	Microsporomyces	Microsporomycetaceae	Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Opisthokonta					21.694627033058755
